product_url,reviewer_id,stars
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=pred00742/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01697/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00257/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00585/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ipzz00497/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00228/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00567/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00249/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00390/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00998/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00389/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00614/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00960/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mida00015/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ipzz00492/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01635/,185585,3
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00974/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00053/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=royd00189/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1sdjs00155v/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00232/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00493/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00499/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00983/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00568/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00560/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00936/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00450/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00384/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01577/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00454/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00376/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mdvr00327/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00159/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00164/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00426/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ebwh00168/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=miab00343/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00158/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00421/,185585,5
https://www.dmm.co.jp/monthly/vr/-/detail/=/cid=13dsvr01590/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00425/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00853/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=kavr00389/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01573/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00821/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00324/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00252/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00128/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=enki00069/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00140/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00363/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01539/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1hawa00326/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00135v/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00257/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=roe00244/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00790/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00357/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=dass00412/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00797/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=dass00421/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00222/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00089/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01529/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00392/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00765/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00090/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mism00327/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00732/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1mogi00136/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00221/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1namh00009/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00382/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00115/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00074/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00223/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00050/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00712/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00017/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1aiav00002/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00088/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00984/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00322/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=dvmm00060/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00604/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1start00019/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01337/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00314/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00005/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00954/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=waaa00329/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=juq00510/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00989/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=prst00003/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mism00293/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00004/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=midv00569/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00977v/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01405/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1sdjs00215/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sone00002/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00975/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=prst00001/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00944/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=kavr00328/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00999/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00946/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sora00491/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01360/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00930/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00290/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00301/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00300/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00928/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01301/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=bobb00391/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00906/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01288/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00965/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=mism00274/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00889/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00931/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00999/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=vrkm01083/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=urvrsp00262/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=h_1539slr00019/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00853/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=sivr00289/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=vrkm00658/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00794/,185585,5
https://www.dmm.co.jp/dc/doujin/-/detail/=/cid=d_211154/,185585,4
https://www.dmm.co.jp/dc/doujin/-/detail/=/cid=d_266460/,185585,3
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00834/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00819/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00730/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=13dsvr01323/,185585,4
https://www.dmm.co.jp/dc/doujin/-/detail/=/cid=d_240036/,185585,5
https://www.dmm.co.jp/dc/doujin/-/detail/=/cid=d_234650/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00816/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ebod00999/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00765/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00818/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=cawd00548/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=1stars00757/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=bokd00271/,185585,4
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ssis00762/,185585,5
https://www.dmm.co.jp/digital/videoa/-/detail/=/cid=ebod00987/,185585,5
